id,price
0,3135.75
1,5287.0
2,10990.0
3,3993.3870967741937
4,1688.0
5,6376.060606060606
6,4833.2
7,3806.0
8,4940.0
9,18281.0
10,4239.666666666667
11,836.75
12,3001.0
13,1614.4
14,2472.5714285714284
15,1229.9166666666667
16,1474.4
17,3841.375
18,4085.8333333333335
19,896.7352941176471
20,2221.5333333333333
21,5122.5
22,4709.428571428572
23,629.6
24,12598.333333333334
25,1035.0
26,535.0
27,939.6666666666666
28,1688.0
29,860.421052631579
30,9775.0
31,519.5714285714286
32,4172.65
33,693.375
34,544.0
35,2314.4
36,5751.333333333333
37,2780.5
38,2817.0
39,748.0526315789474
40,507.21875
41,9008.0
42,836.6666666666666
43,1785.0
44,10352.5
45,2386.733333333333
46,943.5
47,776.8474576271186
48,1205.3333333333333
49,2844.0
50,648.3333333333334
51,4508.193548387097
52,2824.2727272727275
53,7349.0
54,5801.75
55,2024.0
56,8515.0
57,2286.8571428571427
58,4275.0
59,2617.0
60,1172.4285714285713
61,498.69565217391306
62,6610.75
63,1109.5
64,8599.4
65,18398.0
66,789.0
67,12130.0
68,5084.0
69,9433.0
70,483.6666666666667
71,740.9
72,819.6
73,1006.0
74,5222.0
75,1931.5172413793102
76,8531.0
77,13827.166666666666
78,2788.6315789473683
79,6607.578947368421
80,10922.666666666666
81,2048.5
82,16183.0
83,6561.8
84,941.4
85,7390.666666666667
86,1042.2727272727273
87,12654.666666666666
88,7460.5
89,15394.0
90,4449.0
91,1344.2727272727273
92,1003.8333333333334
93,809.2222222222222
94,18531.0
95,457.75
96,16049.0
97,16248.0
98,12729.5
99,635.5384615384615
100,2338.6666666666665
101,659.09375
102,613.0
103,424.0
104,1019.8333333333334
105,1683.0555555555557
106,1343.0
107,725.75
108,1020.0
109,716.8913043478261
110,572.5
111,986.3333333333334
112,1867.0
113,1671.121212121212
114,1305.0
115,5150.0
116,5091.454545454545
117,14324.5
118,464.75
119,17853.0
120,1252.0
121,1783.0
122,1202.0
123,516.0
124,654.12
125,1260.0
126,1057.0
127,14300.0
128,5477.545454545455
129,4985.8
130,6372.0
131,3293.0
132,6678.0
133,1053.0
134,3080.0
135,1020.0
136,579.0
137,6973.0
138,594.92
139,4166.266666666666
140,754.0
141,889.5
142,3306.0
143,3544.0
144,740.9
145,6451.0
146,17068.0
147,5038.666666666667
148,2726.5
149,1785.5714285714287
150,2298.0
151,1768.40625
152,12745.5
153,2894.0
154,600.3333333333334
155,15032.666666666666
156,4201.0
157,3000.48
158,3908.3333333333335
159,918.5833333333334
160,7763.0
161,8400.0
162,745.6
163,654.7142857142857
164,5460.0
165,11370.0
166,3125.8333333333335
167,4377.625
168,3143.0
169,11036.0
170,749.6666666666666
171,1662.5263157894738
172,5126.0
173,2093.0
174,6417.666666666667
175,1795.0
176,4498.125
177,3767.5
178,2555.34375
179,3690.0
180,3612.2727272727275
181,1733.5
182,956.6888888888889
183,1697.0
184,752.6071428571429
185,3855.75
186,950.1818181818181
187,872.75
