id,price
0,3119.2329146532275
1,5286.542202453899
2,10546.193398911857
3,3995.6159741937718
4,1673.2198060850867
5,6378.041507438946
6,4829.332997565646
7,3841.320687954859
8,5098.749268776704
9,16355.062754747889
10,4277.322744883042
11,834.4732051236397
12,3090.9419704861107
13,1617.669881316755
14,2474.305410638758
15,1229.2469498392954
16,1475.1099860583927
17,3835.208017859765
18,4088.601492117353
19,899.1279269889059
20,2220.0739454060035
21,5074.280569755766
22,4719.5892208052355
23,631.549503424908
24,13643.60632476129
25,1040.7875434027778
26,538.2489984137495
27,947.1607560299462
28,1673.2198060850867
29,863.7311750212414
30,10450.457147658037
31,522.9088892301281
32,4183.458400221474
33,694.6817543323906
34,599.7966313572416
35,2322.6940962670046
36,5709.215634300596
37,2778.1739490327377
38,2805.3568505400603
39,743.894366533351
40,507.2920581188156
41,9007.836594736389
42,847.5359342479665
43,1903.970703125
44,10350.348441109458
45,2381.3000968574706
46,962.4186028547931
47,778.0883106095923
48,1197.2003158777577
49,2840.7604907567024
50,652.7403892111372
51,4501.10061993192
52,2816.9345814899416
53,7271.06071357865
54,5668.412108268147
55,2076.714287386762
56,9347.165927178165
57,2323.9626181980084
58,4221.633608621052
59,2790.4489273313493
60,1177.9536492588666
61,498.70196581820636
62,6638.957611879741
63,1103.8956682983378
64,8631.500601779944
65,18000.0
66,849.6366784273353
67,12169.798177083332
68,5136.935273831928
69,9459.682657631
70,483.73328675710445
71,739.1738226588274
72,828.6814254113561
73,1203.9709635416666
74,5224.444670214851
75,1930.8477829890076
76,8477.900474036574
77,13805.095312085288
78,2776.2410181894033
79,6592.602246719172
80,10942.898525346849
81,2051.7806614004917
82,15378.165361805533
83,6505.666799312206
84,926.9375898794011
85,7365.195278268879
86,1040.8910984661939
87,12570.355380793155
88,7003.900114393596
89,15478.810287889193
90,4662.178389934734
91,1342.7924257325826
92,997.6005679288799
93,816.1334365647143
94,17830.2734375
95,456.66763857886895
96,14490.733625339219
97,16151.041643745526
98,12435.303308300068
99,639.5233092773568
100,2572.300493101225
101,658.7717782504958
102,617.4974132369236
103,431.5820304293591
104,1021.8379549251041
105,1685.8686893074555
106,1340.4967447916665
107,720.6383835330685
108,1050.3479290674604
109,716.8779382690685
110,591.4737998651395
111,982.3988850900126
112,1891.342171964206
113,1670.2593666304742
114,1381.9967447916667
115,5183.068420004551
116,5114.684280794634
117,15279.944874618119
118,467.22316817985325
119,17010.151709223504
120,1263.0298267022245
121,1775.461789439249
122,1200.7330419146826
123,524.3261682192189
124,653.2230118982906
125,1228.3106650065947
126,1068.2435913742304
127,13865.454517552758
128,5465.271763592706
129,4991.6425133317
130,6392.298701873851
131,3344.383683313592
132,6684.729086382224
133,1058.0803181274998
134,3311.634765625
135,1018.4544035645853
136,586.3170670358995
137,7004.457130388753
138,594.3679176879233
139,4141.848226198114
140,775.0244254857857
141,897.8335246406156
142,3320.717465886836
143,3657.9421875
144,739.1738226588274
145,6290.30559098676
146,16468.815827559167
147,5112.874469483986
148,2692.7027542163096
149,1781.9885879991646
150,2311.9880208333334
151,1768.3681805595963
152,12809.644129635097
153,2877.222800514772
154,575.7198622342995
155,14561.178775527394
156,3512.858072916667
157,3013.0351276564447
158,3920.168994192093
159,922.3948595833083
160,7364.329174984023
161,8918.009829408693
162,739.3475125308195
163,665.6132383073085
164,5531.922323097384
165,11259.411727131741
166,3105.8160110110366
167,4363.00264646378
168,3142.6043027725455
169,10338.92371031746
170,743.5405486268495
171,1660.681679219565
172,4964.557070205544
173,2095.086314564342
174,6415.983487427753
175,1787.5740042584061
176,4491.203764747826
177,3714.970234686303
178,2559.2717491281423
179,3599.726361916001
180,3608.026721790415
181,1530.634765625
182,960.1383140612515
183,1696.116478074454
184,756.8266124972538
185,3877.845831528858
186,957.6266108620081
187,877.1679661178218
188,507.2920581188156
189,1823.6288007099822
190,2370.139212902346
191,767.2677689675477
192,792.5359489207846
193,6116.956926987793
194,3658.1040535603406
195,2347.09788894311
196,716.8779382690685
197,12763.692383173857
198,566.9924789798342
199,9017.95973057694
200,10256.556808035713
201,6277.419207589285
202,553.6112723214286
203,835.5700049027024
204,6408.343661644969
205,3627.5867486445545
206,666.0471786110879
207,3039.0736150317607
208,995.2405904299118
209,7973.592994692553
210,2652.4595150297864
211,6589.086848958334
212,11307.904668347861
213,482.9655016514092
214,1172.1421090265717
215,894.6663314578674
216,2526.4474121319076
217,2513.5237371666967
218,1169.8448350694446
219,1278.5993303571427
220,2249.2177083333327
221,2196.408635179925
222,8015.5986505087585
223,1098.7178316745858
224,1201.0990072599297
225,4491.203764747826
226,3776.1192708333333
227,2064.6789721581204
228,6750.664630397571
229,1909.5111291167907
230,5083.933991286826
231,1435.3918625948386
232,1186.497990832952
233,1582.9881191614277
234,887.4405093502713
235,8504.884518189378
236,1264.5913843561582
237,970.0031246502493
238,4482.753512616111
239,8447.327650669644
240,6173.758518769428
241,913.9421206547808
242,14421.631791792326
243,4422.959032622278
244,515.4339183269968
245,983.9311078353355
246,2651.810967497178
247,7217.730913955073
248,10562.629623674937
249,5562.535341423694
250,5386.8961216517855
251,1712.8813854114635
252,2900.910270496966
253,4604.41318541025
254,5238.258256871765
255,1201.6875403035083
256,680.7163254363991
257,1973.3769117025158
258,924.2149065100558
259,15134.960292692564
260,6482.6184409204425
261,4604.06101958799
262,1815.5732861628105
263,3957.420268105325
264,736.0417707174057
265,2053.3792053029765
266,7676.468217329545
267,1817.4423048745045
268,950.2659485122718
269,8734.752115286641
270,7748.92196471417
271,871.7493679654867
272,4402.357264797607
273,5231.797159214222
274,493.2613576939742
275,914.27701760018
276,6285.930010276462
277,538.2489984137495
278,6564.469782366071
279,8813.538711736757
280,1650.0324437180038
281,2907.8090041242795
282,3822.653302013419
283,8815.177141211514
284,8233.707088962905
285,11187.770975105906
286,5074.280569755766
287,16327.585071936335
288,1768.3681805595963
289,5875.16937624008
290,413.89453380119244
291,8809.679749503968
292,17427.479209771067
293,823.8971667217232
294,8024.607722876081
295,1858.3403473370174
296,2272.8933275407335
297,722.6961871669371
298,380.55078125
299,5399.886894683992
300,2411.141090029762
301,1142.4476186223471
302,3532.604241552798
303,5145.876569993527
304,5741.25809549825
305,8598.015494791667
306,1045.5726601823217
307,1078.3232326467014
308,1760.630959536865
309,2200.3542954697573
310,1809.3935494753496
311,401.01759461241886
312,7350.660012067379
313,5029.840985293531
314,2477.2970246143436
315,11052.24480080696
316,703.2086867559523
317,1064.8189324075938
318,862.8124919377766
319,8100.156792588891
320,4730.45885826412
321,516.9885733302317
322,503.10409165323154
323,507.2920581188156
324,933.7170741112951
325,5656.650463930464
326,1673.2198060850867
327,1774.0567661697205
328,6434.826398512159
329,597.2308719135576
330,16410.633179041397
331,2327.509574361173
332,712.6108965678773
333,8858.965226069837
334,3482.558225480718
335,1884.053592294266
336,14922.103776041668
337,885.1857404466813
338,878.3993624967624
339,5943.084273758271
340,716.8779382690685
341,1643.7874081510595
342,720.1375556216301
343,4540.899539271145
344,4376.72592109061
345,1737.6898849283386
346,615.1406778929208
347,2559.2717491281423
348,4875.413953979439
349,799.2161994916205
350,3415.660315140177
351,469.81622778303546
352,2488.837890625
353,1967.4419171564157
354,663.1777814640238
355,1569.8680525637553
356,799.2161994916205
357,11892.954988283112
358,1453.4778922695969
359,523.8795812877687
360,957.6266108620081
361,8378.116974734694
362,609.0931206479208
363,9453.244446143157
364,4125.967354065206
365,732.2425263477836
366,647.7234686304461
367,4383.298741665312
368,1760.630959536865
369,658.7717782504958
370,724.8306929292323
371,790.6631603573143
372,6197.0703125
373,811.5712366017674
374,413.0789867737342
375,886.7681523764832
376,713.7171077919288
377,4169.347282474019
378,2714.3680245535716
379,664.0005456894118
380,4655.569151014839
381,498.70196581820636
382,649.0258594017106
383,9111.529113922428
384,1133.3747070184927
385,845.8786503297312
386,16032.115505693078
387,12366.275134037993
388,799.2161994916205
389,849.4552658144513
390,2517.7576264880954
391,924.2149065100558
392,8498.590181061716
393,612.0543658238637
394,1937.0887714489618
395,4530.857031644118
396,834.4732051236397
397,1974.7238740687233
398,1038.440229220488
399,2481.2484630662966
400,4929.79763863335
401,559.6116512163608
402,2551.7426538597933
403,10092.29759501904
404,1240.3977759902903
405,1098.7178316745858
406,500.417697172619
407,18000.0
408,2109.2821212177028
409,6101.482282544493
410,855.7659187867428
411,641.7104415555879
412,4579.793955708017
413,1436.998172346317
414,7284.589122278109
415,830.2492278268662
416,1384.1809594310264
417,7923.210202902182
418,438.82255733114255
419,4838.837354469695
420,13704.57410975653
421,4704.220618313978
422,4706.127640961059
423,866.8428687196051
424,1221.5647647402184
425,490.1235646081349
426,730.320038409241
427,14701.422636661327
428,1702.9606698453567
429,7330.152632873626
430,4751.385091145833
431,16639.511878505164
432,2122.710121073329
433,3302.854995338192
434,649.0258594017106
435,3109.205655095643
436,2240.5006292831767
437,1135.068106971103
438,6978.933530114723
439,654.6904723617457
440,3293.672257357805
441,1607.2816458396035
442,1016.5980197482637
443,566.9924789798342
444,870.2477778871967
445,1085.8590676319932
446,2309.3429065702317
447,5897.893854274391
448,839.5647096147369
449,2350.512011308761
450,778.0883106095923
451,1121.4615642199742
452,7291.77061597601
453,5972.785071137883
454,2876.1387476673103
455,3879.469084821428
456,1014.891548257695
457,12029.493441195227
458,3995.6159741937718
459,4922.571141638888
460,11296.2689800739
461,547.1865712037878
462,724.8306929292323
463,664.3765555950125
464,897.3273705671314
465,4088.601492117353
466,752.5280351575245
467,4184.562010710732
468,4688.193813729749
469,1241.4284126924404
470,2618.6384608375483
471,2228.370242083146
472,2284.4288842647575
473,6578.269921875
474,1310.384339363519
475,1135.068106971103
476,16355.062754747889
477,5734.115946150965
478,2734.079820996803
479,11615.599565764853
480,830.2492278268662
481,5922.057461098826
482,11433.575464250214
483,15709.337073603472
484,1225.1821507359286
485,4500.769949440558
486,11553.281467013887
487,2988.326888042945
488,2350.512011308761
489,1907.1373003822605
490,555.8533238006153
491,805.5350632367148
492,4988.6055885925825
493,9364.298678687526
494,2347.09788894311
495,973.5136459948449
496,1921.6252334773303
497,5418.181635318611
498,1701.5136438831034
499,4583.991960621843
500,10375.975578609758
501,740.354696747115
